channel,date,message_id,sender,text
designhunters,2025-03-13T16:06:34+00:00,4532,-1001090349566,"**Вакансия:** Арт-директор
**Компания:** Палиндром
**Формат:** #Удалённо
**Зарплата: **По договорённости

**🕓 ‍О компании:**

Привет! Мы — «Палиндром», агентство бренд-медиа и контент-маркетинга. Делаем медиа для крупных компаний и производим контент и дизайн по запросу: создаём спецпроекты, дизайн-концепции, пишем тексты, ведём соцсети, делаем подкасты.**
**
Мы ищем арт-директора с опытом работы в диджитале и навыком управления командами.

**📝 Чем предстоит заниматься:**

— Разрабатывать визуальные концепции.
— Оценивать сроки и трудозатраты для реализации проектов.
— Курировать проекты от идеи до финала.
— Контролировать качество дизайна на каждом этапе работы.
— Взаимодействовать с клиентом: задавать вопросы на брифингах, презентовать результаты, отстаивать решения.
— Руководить командой дизайнеров.
— Следить за трендами и технологиями, помогать нам быть актуальными и крутыми.
**
📝 Мы ожидаем:**

— Готовность работать.
— Опыт работы арт-директором или лид-дизайнером от 2 лет.
— Классное портфолио.
— Умение управлять: делегировать, контролировать, следить за сроками и трудозатратами.
— Стремление даже в сложных ситуациях решить задачу.
— Глубокое понимание UX/UI, пользовательских сценариев и современных инструментов дизайна (Figma, Adobe, нейросети, изредка Sketch).
— Опыт проведения дизайн-ревью, анализа проектов и выстраивания стандартов качества.
— Умение работать с дедлайнами и расставлять приоритеты в проекте.
— Коммуникативные навыки: способность общаться с клиентами, давать обратную связь и работать в команде.


**💼 Мы предлагаем:**

— Удалённую работу из любой точки мира, классный офис в Москве на «Чеховской», куда можно приходить поработать и пообщаться с коллегами.
— Фултайм с понедельника по пятницу. Мы не зациклены на времени рабочего дня, но ожидаем, что команда на связи с 10 до 19 по мск.
— Заботу о ментальном здоровье команды. У нас есть корпоративные психологи, зум-встречи с дыхательными практиками.
— Поддержку в профессиональном развитии. Проводим образовательные лекции и встречи, храним большую библиотеку книг и курсов и оплачиваем дополнительное обучение команды.
— Живую атмосферу: общаемся на «ты», шутим по-чёрному, не любим микроменеджмент, бюрократию и унылые собрания, проявляем инициативу и можем влиять на процессы в компании.

✏️** Контакт для отклика:**
m.zavyalova@palindrome.media"
designhunters,2025-03-13T08:09:31+00:00,4530,-1001090349566,"**Вакансия: **Дизайнер
**Компания: **White & Fluffy
**Формат**: #Удалённо
**Зарплата: **50.000 - 150.000

**🕓 ‍О компании:**

Наша компания White & Fluffy занимается разработкой собственных мобильных приложений под iOS для пользователей во всем мире. 
Портфель проектов разнообразный: от фитнес приложений до видео редакторов.

В нашу команду мы ищем дизайнера для работы над уже существующими проектами и разработки новых. 

📌**Рассматриваем кандидатов только с опытом работы над дизайном iOS приложений.❗️**

**📝 Чем предстоит заниматься:**

- Разработка дизайна мобильных приложения под iOS
- Дизайн иконок мобильных приложений
- Оформление экранов для AppStore
- Дизайн и раскадровка для видео креативов для приложений
- Прочие задача по дизайну в рамках разработки приложений

**💼 Мы предлагаем:**

- Достойная заработная плата
- Интересные задачи
- Работа в растущей компании над интересными проектами
- Дружный и опытный коллектив
- Карьерный рост
- Четко выстроенные рабочие процессы без бюрократии

**Пожалуйста, в отклике обязательно указывайте ссылку на свое портфолио.**
**
✏️**[** Откликнуться на вакансию**](https://t.me/babitskiy)"
designhunters,2025-03-12T12:59:11+00:00,4527,-1001090349566,"**Вакансия: **Веб-дизайнер middle+
**Компания: **Adelt agency
**Формат:** #Удалённо
**Зарплата:** До 95.000р
**
🕓 ‍О компании:**

Adelt agency ищет веб-дизайнеров middle + (adelt.io) 

**📝 Чем предстоит заниматься:**

– Создание дизайн-концепций и макетов в Figma
– Cоздание адаптивного веб-дизайна dekstop/tablet/mobile
– Подготовка финальных макетов к верстке 

**📝 Мы ожидаем:**

– Достаточный опыт работы в веб и диджитал для создания дизайна уровня awwwards 
– Понимание UX/UI
– Владение английским языком (большинство проектов международные) 
– Базовое владение motion/ создание базовых анимаций 
– Опыт работы от 2 лет

**💼 Мы предлагаем:**

– Удаленно
– Зарплата в любой валюте 
– Работа из любой точки мира 

Откликайтесь с портфолио:
✏️[** Откликнуться на вакансию**](https://t.me/adelt_anna)"
designhunters,2025-03-10T14:02:34+00:00,4525,-1001090349566,"**Вакансия:** Middle Designer
**Компания: **Pixel Point
**Формат: **#Удалённо
**Зарплата: **40000$ в год
**
🕓 ‍О компании:**

Привет!

Мы Pixel Point, креативное веб-агентство полного цикла, наша специализация — топовые маркетинговые сайты для западных технологических компаний в нишах AI, FinTech, DevOps, ITOps.   

Работы студии:  [vectara.com](http://vectara.com/), [revenuecat.com](http://revenuecat.com/), [tinyfish](https://www.agentql.com/)

Студия растет и к нам приходит все больше компаний, желающих выглядеть круто и современно. Ищем опытного дизайнера для усиления креативной команды!

**📝 Чем предстоит заниматься:**

- работать над формированием уникального визуального стиля проекта
- собирать страницы в существующем проекте
- рисовать красивые обложки для постов
- работать над сопроводительной графикой (рефы, мудборды, отрисовка драфтов)
- поддерживать в себе мотивацию к профессиональному росту и изучению дизайна

📝 **Ключевые навыки:**

- продвинутый уровень владения Figmа
- продвинутые навыки типографики, композиции, теории цвета
- педантичность
- внимание к деталям
- коммуникабельность
- умение принимать критику
- английский на уровне понимания профессиональных обучающих материалов, релевантных постов в social media, чтения чата

📝**Будет плюсом:**

- умеешь рисовать
- опыт работы в студии/агентстве
- опыт взаимодействия с разработчиками на базе своего дизайна
- знание Photoshop и Illustrator
- навыки работы с AI инструментами (MidJourney, DALLI, ChatGPT)
- интересуешься трендами веба в первую очередь

**💼 Мы предлагаем:**

- Pixel-perfect имплементация ваших мокапов
- Рост под руководством крутых дизайн лидов и арт дира
- Прайм тайм команды 9-18 CET, пересечение не менее 80% графика
- Полностью удалённая работа
- Базовый пул отпускных 25 дней, больничные вне пула
- 12 зарплат / 2 перформанс бонуса в год
- Зп до 40000$ в год
- Финальный оффер по итогам отборочного испытания (оплачивается). Приглашение на отборочное по результатам заполненной анкеты.

✏️ **Дополнительные инструкции**:

Пожалуйста, выполните тестовое задание и заполните анкету перед откликом - вот [она](https://surveys.pixelpoint.io/middle-web-designer) . Мы ответим каждому, лучших пригласим на испытательный период в команду!"
designhunters,2025-03-10T11:08:07+00:00,4523,-1001090349566,"**Вакансия:** Арт-Директор
**Компания**: Эмбаси
**Формат**: #Удалённо
**Зарплата**: По договорённости

**🕓 ‍О компании:**

Привет! Мы Эмбаси — дизайн-партнер диджитал-компаний со всего мира

Работаем с клиентами из 40 стран и хотим усилить наше присутствие в России. Мы сделали ребрендинг Foxford, сайт Сколково, международный бренд AmoCRM и еще 200 успешных дизайн-проектов за последние 7 лет

Подробнее о нас на английском и русском: https://www.embacy.io/, https://www.embacy.ru/

**📝 Чем предстоит заниматься**:

Мы ищем **арт-директора**, который возьмёт на себя ответственность за идеи, визуал и подачу наших ключевых проектов. Ты будешь не только развивать концепции, но и координировать команду дизайнеров, обеспечивая высокий уровень качества на каждом этапе. Мы ищем лидера, который вдохновляет, помогает команде расти и делает проекты сильнее.


**📝 Мы ожидаем:**

- Опыт работы арт-директором или ведущим дизайнером в крупной студии/агентстве
- Умение вести концептуальные обсуждения с клиентами и командой
- Отличное понимание процесса разработки, от идеи до реализации
- Опыт работы с брендингом, интерфейсами и коммуникациями
- Умение принимать решения, направленные на долгосрочный результат

**📝 Плюсом будет:**

- Опыт с графикой, анимациями, 3D
- Знания в области психологии восприятия, поведенческого дизайна
- Понимание принципов маркетинга, бизнес-процессов диджитал продуктов


**💼 Мы предлагаем:**

- Полностью удалённая работа
- Гибкий график (10:30–19:30, по МСК)
- Конкурентная зарплата
- Работа с международными клиентами и амбициозными проектами
- Возможность развивать команду и формировать креативное направление

Мы ищем не просто дизайнера, а человека, который возьмёт на себя креативное лидерство. Если ты готов создавать будущее вместе с нами, **ждем твое портфолио и пару слов о себе**
**
✏️ **[**Откликнуться на вакансию**](https://www.notion.so/1366584e73088199902ef0acee17d516?pvs=21)

Мы благодарим всех кандидатов за проявленный интерес. Все заявки будут рассмотрены, чтобы определить, образование и опыт каких кандидатов лучше всего соответствуют требованиям должности. Только отобранные для собеседования лица будут уведомлены."
designhunters,2025-03-07T15:07:26+00:00,4520,-1001090349566,"Вакансия: VFX artist

О компании и команде
LikeVR — агентство разработки IT проектов (AR/VR/MR, ML, web, интерактивные технологии). Работаем на рынке России с 2014 года, также работаем с международными заказчиками. 

LikeVR — распределенная команда с офисами в Москве и Воронеже, в которую входят разработчики (C++, C# с фокусом на Unreal Engine, Unity 3D), WeGL (three.js, 8thWall, A-frame), full-stack (php, java, python), проектные менеджеры, UI/UX дизайнеры. 

Мы — небольшой, но дружный коллектив,  ориентированный на реализацию интересных, часто сложных проектов для крупных и интересных заказчиков. Являемся обладателями экспертизы в области применения решений для навигации в дополненной реальности (Immersal, NaviAR, Niantic VPS etc.), обладающие большим опытом работы с WebAR решениями, а также в реализации VR тренажеров. 

Ожидания от кандидата
Приглашаем к сотрудничеству на проектную занятость VFX artist с уверенными навыками:

настройка освещения и отражений в сцене;
разработка и интеграция реалтайм-эффектов;
оптимизация под мобильные приложения;
Стек: Unity VFX Graph, Particle System и Shader Graph, Blender (Maya)

Условия работы
Проектная работа, удаленно

Дополнительные инструкции
Просьба к отклику на вакансию прикладывать портфолио

[Откликнуться](https://career.habr.com/vacancies/1000155130)"
designhunters,2025-03-07T09:20:53+00:00,4518,-1001090349566,"**Вакансия:** Графический дизайнер Middle+
**Компания:** AllTrust.Me 
**Формат: **#Удалённо
**Зарплата: **По договорённости

**🕓 ‍О компании:**

Привет! AllTrust.Me — лицензированная FinTech-компания, специализирующаяся на Crypto.

На сегодняшний день мы являемся одними из лидеров на грузинском рынке и наша сегодняшняя цель — выход на международную арену, в частности СНГ и глобальный крипторынок.

Мы поддерживаем большое IT комьюнити, организуя конференции и митапы в Crypto сообществе.

В данный момент мы в поиске Графического дизайнера уровня Middle+ на частичную занятость.
**
📝 Чем предстоит заниматься:**

— Создание баннеров/креативов для рекламных компаний;
— Слайды для сторис;
— Постеры для ивентов;
— Графика на печать в офис (плакаты на стены, штендеры) и т.д.
— Поиск классных картинок в стоках, генерация через AI (умение составлять промты).

**📝 Мы ожидаем:**

— Ты знаешь, как строится композиция в коммерческой графике, как расставляются акценты;
— Умеешь работать с типографикой (может даже читал Чихольда или Ильяхова);
— Аккуратный в исполнении (вертикальный и горизонтальный ритм, отступы, все по сетке);
— Здоровое отношение к правкам, возможность всегда сделать несколько вариантов;
— Наличие крутого портфолио;
— Готовность выполнить тестовое задание.
**
💼 Мы предлагаем:**

— Опыт работы в международной Fintech компании;
— Удалёнка;
— Занятость 2-3 часа в день;
— Наработки по стилям, библиотека, простой гайд.

Откликаясь на вакансию приложите, пожалуйста, ссылку на ваше портфолио :)

✏️[ **Откликнуться на вакансию**](https://t.me/orelanastasia)"
designhunters,2025-03-06T18:37:07+00:00,4516,-1001090349566,"Вакансия: Дизайнер продукта

Яндекс Драйв — это каршеринг-сервис, который работает в Москве, Санкт-Петербурге, Сочи, Казани, Екатеринбурге и Саратове. Мы часть райдтех-направления Яндекса и уже семь лет развиваем лучший каршеринг в России.

У нас есть не только B2C-каршеринг, но и сервис подписки — долгосрочная аренда автомобиля без оклейки.

Мы ищем продуктового дизайнера, который готов брать на себя ответственность и может мыслить целостно в контексте всего продукта, а не отдельных задач.


Какие задачи вас ждут

Развитие дизайнаВам предстоит совместно с дизайн-лидом создавать вектор развития дизайн-направления продукта. Собирать CJM пользователя, проектировать интерфейс и логику фич и доводить полностью до релиза. Собирать флоу/прототипы для быстрой валидации решений, поддерживать дизайн-системы и токены, проводить дизайн-ревью.

Продуктовые задачи
Вы будете находить со стейкхолдерами баланс между сложностью реализации и бизнес-требованиями. Предстоит участвовать в проведении количественных и качественных исследований, понимать проблемы продукта, формировать гипотезы, предлагать улучшения и способы решения проблем.

‍

Мы ждем, что вы

— Работали продуктовым дизайнером не менее трёх лет

— Проектировали для мобильных платформ

— Создаёте макеты, полные заботы о зрителе

— Внимательны к деталям, шрифту, форме

— Проектировали B2C-сервисы


Будет плюсом, если вы

— Водите автомобиль

[Ccылка на вакансию](https://yandex.ru/jobs/vacancies/dizayner-produkta-v-yandeks-drayv-30835)"
designhunters,2025-03-06T08:42:59+00:00,4513,-1001090349566,"Вакансия: Бренд дизайнер

Всем приветы! Я с вакансией, ищу крутого бренд дизайнера (Middle) в команду beam — агентство эмоционального маркетинга.


Что предстоит делать:

— разрабатывать дизайн-концепции для брендинга

— рисовать логотипы, графику и прочий визуал

— работать с типографикой и версткой

— собирать презентации

— работать с коммуникациями как внутри агентства, так и для клиентов


Что ждем от тебя:

— знаешь пакет адоб и фигму как дьявол

— самостоятельно находишь дизайн-решения и можешь их защитить

— соблюдаешь сроки

— аккуратно и внимательно  относишься к деталям

— быстро реагируешь на сообщения в рабочее время

— хочешь развиваться в брендинге, диджитале


Будет огромным плюсом:

— умение работать с 3д и моушеном

— скилы по типу: дизайн кодом или иллюстрация тоже приветствуются


Условия:

— удаленная работа или гибрид в Питере

— много интересных задач

— свободный, дружелюбный коллектив

— оплату обговариваем индивидуально с кандидатом


Если у нас мэтч, то скорее заполняйте гугл форму:

https://forms.gle/jSBKfzKad6ZceK2r5"
designhunters,2025-03-03T15:31:22+00:00,4509,-1001090349566,"Вакансия: UI Designer

Driving Tests — команда, создающая Web и Mobile приложение для подготовки к теоретическому экзамену на права.

‍

Задачи:

— дорабатывать существующие макеты и готовить их к передаче разработчикам

— прорабатывать все состояния интерфейсов (

— поддерживать 2 отдельных файла для iOS и Android, учитывать особенности платформ

— поддерживать актуальность и версионность макетов, документировать изменения и фиксировать, что и когда передано разработчикам

— готовить подробные описания изменений, чтобы разработчики четко понимали, что им нужно реализовать


Ожидания:

— опыт работы UI-дизайнером от 3 лет, желательно в мобильных приложениях

— отличное владение Figma

— знание гайдлайнов iOS и Android, работа с нативными элементами

— опыт работы с темной и светлой темой интерфейсов

— умение детализировать и документировать дизайн


Будет плюсом:

— опыт работы с дизайн-системами

— навыки работы с анимацией

— опыт документирования изменений

— опыт работы в образовательных приложениях или веб-платформах


Условия:

— удаленная работа по контракту

— оплата в USD, 2000+ в зависимости от опыта

[Откликнуться](https://docs.google.com/document/d/1HqVGka9f47hk0XKCd49NB8CI6KJmvNDSkB2c86qHzfg/edit?usp=sharing)"
designhunters,2025-03-01T10:52:51+00:00,4498,-1001090349566,"Вакансия: Графический дизайнер

PBN - ведущее коммуникационное агентство, специализирующееся на PR, GR и стратегических коммуникациях, ищет графического дизайнера. Мы ищем талантливого дизайнера, который хочет развиваться в быстро меняющейся бизнес-среде и создавать вдохновляющие дизайн-проекты вместе с нашей командой.

‍

Обязанности:

— Обрабатывать, систематизировать и структурировать материалы для подготовки презентаций;

— Разрабатывать визуальные креативные концепты и идеи в соответствии с задачами клиентов совместно с проектной командой;

— Создавать презентации для клиентов агентства в Power Point;

— Работать в существующих шаблонах презентации, а также разрабатывать уникальный дизайн в соответствии с задачами;

— Разрабатывать визуальные материалы для социальных сетей (анимация и статика);

— Разрабатывать key visuals и графики для различных проектов включая: печатная продукция для клиентов (брошюры, баннеры, реклама, постеры), инфографика, интерактивный дизайн, оформление мероприятий и др.;

— Создавать макеты писем в Stripo;

— Разрабатывать визуальные креативные концепты в соответствии с задачами клиентов совместно с проектной командой;

— Уметь обосновывать свои решения и находить лучшее решение, исходя из пожеланий клиента

— Обеспечивать соблюдение дедлайнов по предоставлению материалов клиентам, следить за качеством предоставляемых продуктов;

— Отслеживать тенденции индустрии и предлагать идеи.

‍

Требования:

— Опыт работы: 3-5 лет;

— Понимание, как быстро и красиво делать презентации с соблюдением фирменного стиля;

— Навык работы с типографскими материалами, иллюстрациями и цифровыми технологиями;

— Хорошее владение графическими редакторами (Adobe After Effects, Illustrator и Photoshop, Acrobat и Flash);

— Продвинутый пользователь PowerPoint;

— Глубокое понимание мультимедийного дизайна и опыт создания файлов как для печати, так и для цифровых устройств;

— Умение работать как самостоятельно, так и в команде;

— Внимательность к деталям;

— Умение работать в режиме многозадачности и укладываться в сжатые сроки;

— Грамотная русская речь и хороший уровень владения английским языком (upper-intermediate);

— Развитые коммуникативные навыки.

‍

Что мы предлагаем:

— Конкурентоспособная заработная плата, ДМС, гибкий график работы;

— Отличная и профессиональная команда;

— Гибридный режим работы;

— Офис в самом центре Москвы.

Откликнуться: DreamTeam@pbnco.com"
designhunters,2025-02-28T12:15:32+00:00,4496,-1001090349566,"**Вакансия: **Product Designer
**Компания: **[Escape](https://escape-team.tech/)
**Формат: **#Удалённо
**Зарплата:** По договорённости

**🕓 ‍О компании:**

Мы создаем **защищенный мессенджер**, который уже используют десятки тысяч пользователей из 50+ стран по всему миру, включая: США, страны Европы, ОАЭ, Индию, Японию, Сингапур, Бразилию и многие другие.

Мы **фокусируемся** на приватности, шифровании и глобальной аудитории, а также активно растем, привлекая сотни новых пользователей в день. **Сейчас мы ищем дизайнера продукта, который поможет нам вывести UX/UI на новый уровень.**
**
📝 Какие вызовы ждут дизайнера?**

—  Проектирование пользовательского опыта для платформ iOS и Android, влияние на Desktop с учетом различий в паттернах взаимодействия.
— Оптимизация UI под разные сценарии общения (чаты, звонки, передача файлов).
— При активной регистрации новых пользователей важно, чтобы они не терялись в продукте.
— Продумывание сценариев первых шагов, упрощенного UX и вовлекающих механик.
— Развитие единого визуального языка для всех платформ.
— Работа с анимациями, микроинтеракциями и адаптивностью.

**📝 Что мы ищем в кандидате?**

— Опыт работы от 2 лет в продуктовых командах, участие в разработке B2C-продуктов.
— Понимание UX/UI и принципов построения мультиплатформенных интерфейсов (iOS, Android, Desktop).
— Проведение пользовательских интервью и исследований (как глубинные интервью, количественные опросы).
— Юзабилити-тестирование прототипов на реальных пользователях, анализ поведения и итеративное улучшение UX.
— A/B-тестирование, работа с метриками и продуктовой аналитикой для оценки эффективности решений.
— Разработка дизайн-систем и компонентного UI, работа с Figma.
— Сильные навыки работы с прототипами.
— Работа в связке с продакт-оунером, аналитиками и разработчиками, умение аргументировать дизайн-решения с опорой на данные.

💼 **Что мы предлагаем?**

— Работу в продукте, который растет и развивается.
— Влияние на ключевые метрики.
— Возможность разрабатывать UX глобального уровня.
— Гибкий формат работы (удаленно, офис – на выбор).
— Конкурентная зарплата, бонусы и премии за успехи.
— Оплачиваемое обучение.

**Если тебе важно влиять, расти и работать над глобальным продуктом, ждем твой отклик!**

📩 Как откликнуться?
 Заполни небольшую анкету:
👉 [Анкета](https://docs.google.com/forms/d/e/1FAIpQLSe-oQv-Oi2_U6HAMOwdQIPGtDfjoAvGNYldRa4jej8BrcztXw/viewform?usp=preview)"
designhunters,2025-02-25T14:08:29+00:00,4491,-1001090349566,"**Вакансия: **Middle -** **дизайнер
**Компания:** [Redday](https://t.me/reddayevent)
**Формат**: #Удалённо #Гибрид (Офис в МСК м. Маяковская)
**Зарплата: **По договорённости

**🕓 ‍О компании:**

Привет, будущий коллега!
Мы ищем middle дизайнера в нашу ивент-команду [Redday](https://t.me/reddayevent)! Мы создаем большие и захватывающие ивенты для наших клиентов. Работаем только с B2B (Яндекс, MTC, T-банк, VK и т.д). 

Если ты профи в Illustrator, Photoshop и Figma, качественно и быстро верстаешь презы, умеешь создавать фиренные стили и рисовать KV, еще и знаком с работой в ивентах — нам точно по пути.

**📝 Чем предстоит заниматься:**

— участвовать в штурмах на этапе тендера;
— верстать тендерные презентации;
— создавать фирменные стили и рисовать KV мероприятий;
— защищать мудборды перед клиентом на этапе реализации;
— проактивно участвовать в создании концепции декора, раскрытия стиля и дизайна сетапа;
— брифовать тендерных партнёров и 3D-дизайнера;
— следить за соблюдением визуальной концепции всех макетов на этапе реализации;
— уметь определять TOV клиента и работать опираясь на стиль бренда.

**💼 Мы предлагаем:**

оклад + бонусы за каждую презентацию и реализацию проекта, официальное трудоустройство, просторный и уютный офис в центре Москвы (м. Маяковская), гибкий график посещения офиса или можем рассмотреть полностью удаленное сотрудничество. 

**✏️ **[**Откликнуться на вакансию**](https://t.me/nastyapoklonskaya)"
designhunters,2025-02-25T11:29:33+00:00,4489,-1001090349566,"Вакансия: UI/UX дизайнер (платформа Insight)

О компании и команде
Мы — Goodt. Крупный российский IT-вендор. Наша команда разрабатывает гибкие и удобные решения для управления персоналом и комплексной бизнес-аналитики. В штате компании — около 300 человек, в портфеле — 3 продукта, и все они входят в Реестр российского ПО.

Наша компания имеет ИТ аккредитацию в реестре Министерства цифрового развития РФ и предоставляет соответствующие льготы сотрудникам.

Вся разработка в Goodt ведется на собственной платформе. Мы любим low-code, выступаем за Open Data Architecture и несмотря на быстрый рост сохраняем теплую дружескую атмосферу.

Сейчас мы ищем талантливого, современного, быстро и гибко мыслящего UI/UX дизайнера, который вольется в команду нашей BI-платформы Insight.

Про продукт:

Insight — современная российская BI-платформа со встроенными сервисами для self-service аналитики и создания дашбордов, отчетов, бизнес-приложений и сайтов.

Про позицию:

Нам нужен Дизайнер UI/UX, который дополнит нашу команду специалистов по созданию Data-Driven приложений и дашбордов. Мы верим, что данные помогают не только анализировать ситуацию, но и позволяют управлять ей.

Вы займете место в кросс-функциональной команде, которая в тесной связке без сложных формальностей реализует новые идеи в сфере аналитики, визуализаций и систем помощи принятий решений.

Погрузитесь в работу на одном из самых передовых решений в сфере BI и сможете поучаствовать в процессах развития продукта.

Чем предстоит заниматься:

1. Юзабилити и пользовательский интерфейс (UI/UX):

Разработка интуитивно понятного интерфейса.
Проектирование навигации и структуры Low code платформы.
Проектирование новых разделов и компонентов системы
Развитие и разработка стилей и элементов интерфейса (кнопки, формы, иконки, окна и др.).
Разработка UI/UX для приложений со встроенной аналитикой.
2. Обучающие материалы и погружение в продукт:

Разработка системы онбординга/туториалов.
Система подсказок для разделов и компонентов системы.
Развитие UI-kit Insight.
3. Интерактивные элементы и анимация:

Проектирование интерактивных элементов для улучшения взаимодействия.
Использование анимации для акцентирования внимания на важных данных и действиях.
Ожидания от кандидата
Опыт работы UI/UX дизайнером от 2 лет;
Способны мыслить и конкретно, и абстрактно, находить взаимосвязи и делать выводы на основе фактов;
Любите и умеете работать в команде, готовы отвечать за результат;
Создаете не только утилитарное и минималистичное, но и цепляющее взгляд (наши дизайнеры поделятся тем, что мы считаем за что).
Владеете софтом - Figma, иногда Illustrator, Photoshop.
Плюсом будет опыт работы с BI-платформами (Insight BI, Qlik sense, Tableau, Power bi и др), понимание основных принципов дизайна аналитических приложений (дашбордов)
Условия работы
Работа в крупной и стабильной IT-компании;
Оформление по ТК РФ в аккредитованной IT-компании;
ДМС после испытательного срока;
Возможность расти по карьерной лестнице;
У нас комфортно: гибкий график, работа удаленно;
Менеджмент-команда с опытом из крупнейших компаний России из сильных консалтинговых команд;
Размер заработной платы оговаривается в индивидуальном порядке.

[Откликнуться](https://career.habr.com/vacancies/1000154783)"
designhunters,2025-02-24T12:10:15+00:00,4487,-1001090349566,"Вакансия: UI/UX Designer

Компания: Veido (veido.com) – (SaaS Development Agency)

Тип занятости: Полная, частичная занятость, удаленная работа.

Опыт: Минимальный коммерческий опыт


О проекте:

— Логистический веб-портал для тракингового бизнеса, дашборды, админки и мобильное приложение


Что предстоит:

— Доработка существующих дизайн макетов

— Работа с токен дизайн системой и ее имплементацией

— Создание иконок  

— Создание презентаций

‍

Для отклика отправьте:

— Портфолио с резюме

— Возможное время начала работы.

‍

Также есть тестовое задание

[Откликнуться](https://t.me/san_loran22)"
